task_id,department,corridor_id,zone_id,station_code,asset_type,severity,overdue_days,failure_count_90d,asset_age_years,asset_health_index,safety_critical,single_point_failure,redundancy_available,daily_passenger_trains,daily_freight_trains,freight_forecast_24h,traffic_density_index,train_conflict_count,nearest_available_block_hours,requested_block_duration_min,estimated_repair_duration_min,crew_count_required,material_readiness_pct,weather_risk,night_work,permit_ready,dependency_count,historical_delay_minutes,traction_load_pct,ohe_temperature_c,contact_wire_wear_pct,pantograph_interaction_risk,traction_power_interruptions_30d,criticality_score,priority_class,recommended_window
MT-000107,Engineering,C1-North,Zone-E,992,Track Circuit,4,10,5,14.4,29.1,0,1,0,41,16,15.0,76.6,2,16.3,162,201,8,89.5,2,0,1,0,18.1,89.5,25.4,29.8,18.4,2,100.0,CRITICAL,Next available safe block
MT-000108,TRD,C5-Central,Zone-C,616,Section Insulator,5,11,1,7.2,42.8,0,1,0,42,23,23.8,100.0,3,23.2,80,103,10,74.0,2,1,1,3,11.6,72.0,37.0,77.7,61.9,3,100.0,CRITICAL,Next available safe block
MT-000109,Engineering,C5-Central,Zone-C,294,Bridge Component,4,27,1,17.1,15.7,0,0,0,44,19,18.3,97.7,2,20.4,164,222,10,69.4,0,0,1,1,28.1,65.2,33.1,61.2,12.0,0,100.0,CRITICAL,Next available safe block
MT-000110,Engineering,C2-East,Zone-D,582,Turnout,3,6,3,13.5,57.8,1,0,0,39,23,26.0,92.8,5,25.1,100,151,7,82.9,0,0,1,2,12.9,74.3,37.5,26.7,6.7,0,99.91,CRITICAL,Next available safe block
MT-000111,Engineering,C6-Coastal,Zone-C,736,Sleeper Zone,3,4,2,7.5,65.2,0,0,1,36,15,14.5,72.8,1,17.2,109,96,10,68.9,2,0,0,2,19.1,86.2,38.9,6.3,28.6,0,90.69,CRITICAL,Next available safe block
MT-000112,Engineering,C4-South,Zone-D,574,Rail Joint,3,6,3,23.8,52.6,1,1,1,47,14,11.8,85.5,6,27.7,63,105,3,81.7,0,0,1,0,28.7,50.1,28.3,26.2,24.5,0,97.06,CRITICAL,Next available safe block
MT-000113,S&T,C2-East,Zone-B,687,Track Circuit,2,29,1,9.3,17.7,1,0,0,48,15,20.2,87.1,5,11.5,163,168,5,79.7,1,0,1,2,17.1,89.7,41.8,27.6,23.1,0,100.0,CRITICAL,Next available safe block
MT-000114,S&T,C1-North,Zone-D,917,Track Circuit,2,9,3,7.6,45.4,0,0,0,35,18,10.3,71.5,2,14.9,160,216,5,85.6,0,1,1,2,8.2,85.9,38.0,15.3,18.8,1,100.0,CRITICAL,Next available safe block
MT-000115,TRD,C2-East,Zone-B,268,OHE Insulator,3,13,0,9.0,43.9,1,0,0,41,13,12.4,65.6,2,16.7,149,133,6,72.0,0,0,1,1,30.0,76.4,22.4,70.5,62.6,2,100.0,CRITICAL,Next available safe block
MT-000116,S&T,C2-East,Zone-E,828,Track Circuit,5,0,3,0.5,52.2,0,0,0,42,14,18.0,72.2,1,27.3,111,150,4,100.0,0,0,1,0,3.6,85.8,23.3,24.8,31.0,1,100.0,CRITICAL,Next available safe block
MT-000117,S&T,C2-East,Zone-C,282,Track Circuit,3,9,0,0.8,61.5,1,0,0,45,15,15.2,100.0,4,23.7,120,124,9,94.5,1,1,0,1,17.5,53.6,33.3,32.5,42.0,1,100.0,CRITICAL,Next available safe block
MT-000118,Engineering,C1-North,Zone-E,948,Rail Joint,3,6,2,20.4,60.5,1,0,0,43,13,11.3,75.7,6,16.7,103,91,10,88.3,0,0,0,1,14.1,47.7,32.8,38.1,22.0,1,100.0,CRITICAL,Next available safe block
MT-000119,S&T,C1-North,Zone-A,212,Axle Counter,5,9,1,12.3,30.2,1,1,0,44,18,23.8,87.2,2,10.6,139,152,3,56.4,0,0,1,1,15.5,54.8,30.8,37.5,26.2,3,100.0,CRITICAL,Next available safe block
MT-000120,TRD,C2-East,Zone-A,375,Switchgear,3,5,1,15.5,71.0,1,0,0,31,7,8.3,52.0,1,12.3,37,69,8,74.1,0,0,1,1,5.3,94.9,46.1,49.3,51.8,4,99.44,CRITICAL,Next available safe block
MT-000121,S&T,C2-East,Zone-E,575,Point Machine,2,0,1,13.6,96.7,1,0,0,47,13,14.7,94.4,3,1.0,118,133,3,64.7,0,0,0,0,16.6,54.6,26.8,45.9,15.7,0,91.61,CRITICAL,Next available safe block
MT-000122,S&T,C5-Central,Zone-D,277,Axle Counter,3,6,1,14.1,49.4,1,0,0,39,15,15.1,73.3,7,24.1,121,129,9,100.0,0,1,1,2,17.2,76.9,30.6,40.7,29.6,0,97.2,CRITICAL,Next available safe block
MT-000123,Engineering,C4-South,Zone-D,736,Track Circuit,3,22,5,11.7,16.1,0,0,0,42,14,18.4,80.8,2,19.3,134,128,5,71.6,0,0,1,1,6.5,33.1,31.8,31.7,40.0,1,100.0,CRITICAL,Next available safe block
MT-000124,Engineering,C5-Central,Zone-C,390,Bridge Component,4,9,1,7.6,38.3,0,0,0,46,18,20.3,80.2,2,6.9,157,197,7,100.0,0,0,1,2,5.7,40.9,37.7,52.1,27.7,1,98.28,CRITICAL,Next available safe block
MT-000125,Engineering,C6-Coastal,Zone-E,533,Sleeper Zone,2,0,2,16.3,72.4,0,0,0,42,22,22.6,83.3,4,15.8,101,83,8,65.2,1,0,1,1,16.0,100.0,36.2,34.4,22.1,0,95.45,CRITICAL,Next available safe block
MT-000126,TRD,C4-South,Zone-A,562,Switchgear,4,0,2,13.3,52.6,0,0,0,47,11,10.8,77.2,2,23.9,126,171,7,86.1,0,1,1,2,10.2,80.7,37.0,49.4,52.4,2,98.37,CRITICAL,Next available safe block
MT-000127,S&T,C6-Coastal,Zone-E,516,Signal,4,11,2,4.2,23.8,0,0,0,48,17,13.4,91.8,3,11.4,52,38,9,78.6,0,0,0,1,17.0,65.6,21.5,29.1,17.0,0,100.0,CRITICAL,Next available safe block
MT-000128,S&T,C4-South,Zone-E,934,Axle Counter,2,0,1,16.3,90.9,1,1,0,48,16,13.1,91.8,6,12.7,68,93,4,89.1,0,0,1,0,20.5,42.4,47.5,31.1,26.2,0,98.64,CRITICAL,Next available safe block
MT-000129,Engineering,C2-East,Zone-C,810,Track Circuit,2,10,2,23.0,59.6,1,1,0,35,21,24.0,87.2,3,28.6,120,99,2,55.9,1,1,1,1,18.9,69.5,26.6,15.6,21.6,2,99.45,CRITICAL,Next available safe block
MT-000130,TRD,C5-Central,Zone-D,237,OHE Contact Wire,3,19,0,14.5,39.4,1,0,0,33,19,18.6,85.5,3,26.7,158,207,2,98.9,0,1,1,1,8.0,82.0,60.8,65.9,51.5,3,100.0,CRITICAL,Next available safe block
MT-000131,Engineering,C4-South,Zone-A,588,Turnout,3,12,1,7.7,51.2,0,0,1,43,16,16.5,79.8,1,10.4,131,150,11,94.5,0,0,0,0,16.9,62.2,15.0,24.2,31.3,2,95.67,CRITICAL,Next available safe block
MT-000132,Engineering,C6-Coastal,Zone-C,829,Track Circuit,3,0,0,13.7,51.1,0,0,1,42,16,17.7,83.8,4,26.9,142,155,6,57.7,0,0,1,1,12.4,81.4,48.4,27.4,20.6,0,100.0,CRITICAL,Next available safe block
MT-000133,Engineering,C4-South,Zone-A,908,Bridge Component,3,10,2,17.4,45.7,1,1,1,37,20,11.9,81.4,5,27.5,86,104,11,100.0,1,1,1,2,12.9,64.1,29.8,19.4,21.2,1,98.74,CRITICAL,Next available safe block
MT-000134,Engineering,C1-North,Zone-A,267,Track Circuit,3,15,3,4.5,36.2,1,0,0,45,23,19.5,100.0,3,1.8,149,225,2,54.4,0,1,1,1,7.4,60.7,40.6,37.6,13.1,0,99.49,CRITICAL,Next available safe block
MT-000135,S&T,C4-South,Zone-D,233,Interlocking Module,5,1,2,8.5,55.7,1,0,1,45,16,5.8,82.4,3,26.1,111,156,3,97.8,0,0,1,1,11.8,81.5,36.6,30.9,5.8,1,99.33,CRITICAL,Next available safe block
MT-000136,Engineering,C2-East,Zone-D,260,Track Circuit,3,0,1,12.2,70.7,0,0,1,39,12,13.2,86.5,2,22.2,146,182,10,100.0,2,0,1,1,52.3,84.1,37.2,39.2,21.1,0,95.0,CRITICAL,Next available safe block
MT-000137,TRD,C3-West,Zone-C,883,OHE Contact Wire,2,7,4,9.8,69.2,0,0,1,42,20,18.4,93.2,6,13.7,146,141,4,95.2,0,0,1,1,16.6,94.3,33.8,38.5,49.2,3,100.0,CRITICAL,Next available safe block
MT-000138,TRD,C1-North,Zone-B,891,Traction Transformer,4,22,2,13.3,29.3,0,1,1,47,18,18.4,97.2,4,21.4,50,90,2,82.0,0,0,1,2,17.0,66.1,34.0,76.1,64.5,0,97.49,CRITICAL,Next available safe block
MT-000139,Engineering,C3-West,Zone-C,859,Track Circuit,2,0,1,21.9,71.6,0,0,1,49,17,24.9,74.3,5,15.9,119,132,8,100.0,1,0,1,2,28.3,51.4,43.0,8.1,25.0,1,100.0,CRITICAL,Next available safe block
MT-000140,S&T,C2-East,Zone-C,833,Axle Counter,2,4,4,1.6,60.8,0,0,1,55,13,11.4,95.2,4,25.3,96,122,12,62.3,1,0,1,0,18.4,100.0,39.4,20.4,29.4,0,98.45,CRITICAL,Next available safe block
MT-000141,S&T,C3-West,Zone-B,927,Interlocking Module,5,0,1,2.4,54.8,0,0,1,48,15,12.0,88.4,4,21.9,50,51,6,71.7,0,0,1,1,11.7,53.9,28.8,31.5,38.6,0,96.18,CRITICAL,Next available safe block
MT-000142,Engineering,C4-South,Zone-A,476,Track Circuit,2,1,6,9.1,56.1,1,0,1,40,13,10.2,67.0,1,21.5,117,164,7,95.6,1,1,1,1,15.6,74.2,28.5,41.0,3.1,0,100.0,CRITICAL,Next available safe block
MT-000143,TRD,C3-West,Zone-E,429,Isolator,2,7,0,13.7,65.0,1,1,1,43,15,16.4,63.5,3,20.7,56,95,5,76.9,1,1,1,0,20.1,78.4,35.4,42.4,47.2,0,98.98,CRITICAL,Next available safe block
MT-000144,Engineering,C5-Central,Zone-B,494,Rail Joint,3,7,4,3.1,47.7,0,0,0,47,16,20.2,81.7,2,18.9,172,181,6,84.0,1,0,1,0,26.0,40.9,38.8,8.0,22.4,0,100.0,CRITICAL,Next available safe block
MT-000145,Engineering,C2-East,Zone-E,271,Sleeper Zone,1,0,3,24.7,81.0,0,0,0,42,15,15.1,81.8,2,15.9,81,121,10,96.3,0,0,1,1,9.4,78.7,40.1,19.4,11.8,0,90.13,CRITICAL,Next available safe block
MT-000146,Engineering,C5-Central,Zone-A,569,Bridge Component,3,6,1,18.2,53.5,0,0,0,42,14,7.5,74.0,2,20.3,123,153,9,85.7,2,0,1,2,9.4,54.6,49.6,23.8,26.5,1,98.89,CRITICAL,Next available safe block
MT-000147,TRD,C3-West,Zone-B,870,OHE Insulator,3,24,2,2.8,20.8,1,1,1,45,21,21.8,100.0,3,28.8,118,149,8,54.9,3,0,1,0,22.6,93.1,53.3,94.8,67.6,0,100.0,CRITICAL,Next available safe block
MT-000148,TRD,C5-Central,Zone-D,521,OHE Contact Wire,3,9,0,12.4,59.2,0,1,0,48,13,16.5,84.7,6,21.5,156,169,5,81.8,0,0,1,2,23.7,65.8,45.8,54.2,42.4,1,99.24,CRITICAL,Next available safe block
MT-000149,Engineering,C1-North,Zone-C,355,Turnout,2,6,0,14.8,70.7,0,1,0,45,17,18.8,95.1,4,21.2,153,114,8,93.8,0,1,1,1,25.5,55.6,29.3,24.2,24.7,0,99.34,CRITICAL,Next available safe block
MT-000150,Engineering,C3-West,Zone-B,779,Turnout,5,3,2,6.0,36.5,0,0,1,45,20,18.5,92.6,5,16.2,85,83,3,83.6,2,1,1,0,24.9,56.7,41.6,26.4,39.2,0,100.0,CRITICAL,Next available safe block
MT-000151,S&T,C6-Coastal,Zone-B,219,Signal,2,0,0,0.5,93.4,0,0,0,55,21,17.0,100.0,1,10.5,34,79,5,100.0,0,1,1,1,17.6,93.9,31.3,10.6,28.3,1,21.95,LOW,Planned maintenance
MT-000152,Engineering,C5-Central,Zone-A,118,Track Circuit,3,9,1,6.4,74.7,0,0,1,47,10,8.8,90.5,3,15.6,162,192,8,46.8,2,1,1,0,13.1,45.8,33.9,44.7,21.8,0,98.56,CRITICAL,Next available safe block
MT-000153,Engineering,C4-South,Zone-D,907,Bridge Component,5,12,0,18.9,40.4,1,1,0,40,16,15.3,88.7,2,11.2,77,137,11,98.8,0,1,1,0,15.1,32.0,40.8,48.0,21.6,1,100.0,CRITICAL,Next available safe block
MT-000154,TRD,C3-West,Zone-B,920,OHE Insulator,3,24,0,3.2,29.9,1,0,0,31,12,12.4,59.6,3,10.5,52,82,3,68.4,1,0,1,1,7.2,77.0,55.7,69.7,45.6,3,100.0,CRITICAL,Next available safe block
MT-000155,S&T,C6-Coastal,Zone-D,346,Axle Counter,2,1,2,21.2,71.4,0,0,1,42,10,9.5,88.2,3,12.1,125,208,9,75.3,1,0,0,1,13.4,64.2,44.7,54.2,41.8,2,96.72,CRITICAL,Next available safe block
MT-000156,Engineering,C1-North,Zone-E,304,Track Circuit,1,20,2,5.3,48.3,1,0,0,46,26,26.3,99.6,2,13.4,81,120,9,76.0,2,1,1,3,19.7,38.7,27.5,22.7,27.5,0,96.05,CRITICAL,Next available safe block
MT-000157,TRD,C4-South,Zone-B,519,Traction Transformer,5,19,0,0.5,20.7,1,0,0,35,24,15.0,82.9,4,23.5,84,108,12,62.2,0,0,1,0,23.9,55.1,42.8,86.1,56.6,1,100.0,CRITICAL,Next available safe block
MT-000158,TRD,C3-West,Zone-D,166,Traction Transformer,4,4,1,20.3,53.4,0,1,0,48,14,11.9,82.5,3,28.3,148,195,4,62.2,3,0,1,2,19.9,93.6,41.0,59.1,55.2,3,99.42,CRITICAL,Next available safe block
MT-000159,Engineering,C4-South,Zone-C,441,Sleeper Zone,5,1,2,8.6,49.4,1,0,0,44,20,31.5,100.0,2,15.4,70,74,5,61.4,2,0,1,2,15.4,55.6,50.7,40.4,0.0,0,100.0,CRITICAL,Next available safe block
MT-000160,TRD,C3-West,Zone-A,444,Isolator,4,0,3,10.4,59.1,0,1,0,48,15,22.2,88.2,4,22.4,128,149,2,69.5,1,0,1,0,21.4,85.7,44.4,27.6,31.3,2,100.0,CRITICAL,Next available safe block
MT-000161,Engineering,C3-West,Zone-D,796,Sleeper Zone,2,8,2,14.0,73.8,1,1,0,40,17,24.0,78.3,1,1.0,166,165,8,72.1,0,0,1,1,6.6,40.1,28.3,41.3,22.3,0,98.71,CRITICAL,Next available safe block
MT-000162,TRD,C2-East,Zone-A,486,Traction Transformer,2,5,2,2.7,71.2,0,0,0,38,13,13.6,60.5,2,10.1,22,36,8,63.4,0,1,1,2,6.2,42.1,26.8,37.8,31.0,4,78.91,HIGH,Within 72 hours
MT-000163,TRD,C5-Central,Zone-B,441,Switchgear,5,18,2,4.3,13.0,1,0,0,41,17,19.5,92.7,2,21.0,122,150,6,72.0,1,1,1,2,4.7,57.8,49.8,98.0,68.3,3,100.0,CRITICAL,Next available safe block
MT-000164,TRD,C3-West,Zone-B,207,Traction Transformer,3,11,1,9.2,44.2,0,1,0,41,11,11.8,75.6,5,11.8,95,84,8,91.3,0,0,1,1,24.8,93.5,53.0,58.0,67.4,3,100.0,CRITICAL,Next available safe block
MT-000165,Engineering,C1-North,Zone-E,776,Rail Joint,3,0,1,19.1,71.7,0,0,1,44,18,11.1,82.7,3,1.0,66,149,4,68.0,2,0,1,1,16.4,54.8,31.3,32.8,21.7,0,94.26,CRITICAL,Next available safe block
MT-000166,S&T,C6-Coastal,Zone-A,732,Axle Counter,3,7,0,14.0,59.7,1,1,0,39,13,17.2,67.6,2,10.9,139,148,9,85.2,0,0,1,1,13.9,57.5,36.8,18.8,25.4,0,100.0,CRITICAL,Next available safe block
MT-000167,Engineering,C5-Central,Zone-C,501,Track Circuit,1,11,3,13.9,72.5,0,0,1,42,21,22.7,91.5,4,12.9,90,96,9,56.5,0,1,1,1,12.9,63.1,51.1,33.9,12.4,0,100.0,CRITICAL,Next available safe block
MT-000168,Engineering,C2-East,Zone-C,695,Sleeper Zone,2,6,3,18.9,67.1,0,0,0,38,8,11.0,55.9,0,3.3,37,60,6,69.0,0,0,1,0,14.9,54.1,44.1,37.0,37.9,0,93.32,CRITICAL,Next available safe block
MT-000169,Engineering,C5-Central,Zone-D,401,Turnout,3,16,4,17.6,26.2,0,1,1,49,19,13.2,93.2,1,23.8,146,150,11,100.0,2,0,1,1,12.7,52.0,20.9,11.7,28.5,1,100.0,CRITICAL,Next available safe block
MT-000170,TRD,C5-Central,Zone-C,872,Traction Transformer,1,3,2,6.1,78.0,0,1,0,36,10,7.0,69.0,3,14.8,86,97,11,93.1,0,1,1,2,20.5,90.5,37.1,29.2,39.6,2,91.88,CRITICAL,Next available safe block
MT-000171,TRD,C3-West,Zone-A,206,Section Insulator,2,17,2,6.6,40.2,0,0,0,36,16,17.3,73.9,3,24.2,24,94,9,89.2,1,0,1,2,16.8,45.8,50.9,69.7,47.1,2,97.8,CRITICAL,Next available safe block
MT-000172,Engineering,C1-North,Zone-B,734,Bridge Component,3,3,2,15.7,74.1,0,0,0,48,17,16.8,100.0,4,24.5,174,200,4,91.5,0,0,1,2,16.6,45.3,44.2,17.5,14.6,1,100.0,CRITICAL,Next available safe block
MT-000173,TRD,C3-West,Zone-A,684,Section Insulator,3,5,0,11.0,58.6,1,0,1,38,11,7.1,59.1,5,40.6,21,15,2,90.6,0,1,1,0,21.8,55.6,39.9,48.9,41.0,2,96.36,CRITICAL,Next available safe block
MT-000174,Engineering,C1-North,Zone-A,576,Bridge Component,2,26,1,11.2,23.4,0,1,0,35,18,16.9,90.9,4,18.6,107,91,11,80.5,1,1,1,3,17.7,56.6,38.2,30.8,27.3,0,99.64,CRITICAL,Next available safe block
MT-000175,TRD,C1-North,Zone-B,436,Traction Transformer,1,0,1,0.5,84.6,1,0,1,35,14,9.0,72.6,0,1.0,74,70,11,82.9,0,0,1,1,10.7,73.7,48.0,31.2,22.9,1,47.4,MEDIUM,Within 7 days
MT-000176,Engineering,C4-South,Zone-A,559,Track Circuit,5,9,3,11.9,20.7,0,1,0,47,15,18.2,86.0,4,25.9,65,132,11,86.4,2,1,1,1,12.2,80.6,42.9,2.2,24.9,0,100.0,CRITICAL,Next available safe block
MT-000177,TRD,C3-West,Zone-C,412,Traction Transformer,1,11,1,17.5,59.3,0,0,1,35,10,6.0,51.6,3,12.8,85,103,7,62.2,2,1,1,2,8.8,80.6,34.8,48.7,40.1,0,100.0,CRITICAL,Next available safe block
MT-000178,Engineering,C2-East,Zone-D,253,Turnout,1,2,0,9.4,90.8,1,0,1,52,18,21.0,100.0,1,18.2,67,79,9,80.2,2,0,1,0,23.8,47.3,46.7,28.4,39.5,1,51.87,MEDIUM,Within 7 days
MT-000179,S&T,C6-Coastal,Zone-D,900,Signal,2,12,1,10.5,57.9,0,0,0,46,13,14.1,80.1,2,14.1,59,65,5,78.3,0,0,1,0,24.0,41.7,38.0,22.8,28.0,0,91.55,CRITICAL,Next available safe block
MT-000180,Engineering,C5-Central,Zone-A,708,Track Circuit,2,15,2,22.7,65.0,0,0,0,40,18,11.1,95.5,3,20.7,154,198,6,67.0,1,1,0,0,11.2,66.0,29.9,44.8,31.4,1,98.83,CRITICAL,Next available safe block
MT-000181,Engineering,C4-South,Zone-B,903,Track Circuit,3,11,2,7.4,62.8,0,0,0,39,14,22.0,89.4,5,24.0,153,172,5,100.0,1,0,1,2,26.3,73.2,33.1,20.8,8.0,1,100.0,CRITICAL,Next available safe block
MT-000182,Engineering,C2-East,Zone-E,448,Rail Joint,4,10,1,24.5,44.6,1,0,0,39,11,10.3,69.9,1,13.8,33,46,9,43.3,2,0,1,0,3.4,70.6,34.9,38.2,29.1,0,99.86,CRITICAL,Next available safe block
MT-000183,S&T,C6-Coastal,Zone-A,889,Axle Counter,3,13,1,0.8,52.4,1,1,0,37,22,21.2,100.0,2,12.8,101,85,11,72.0,0,0,1,1,6.2,52.4,42.6,54.0,0.0,1,100.0,CRITICAL,Next available safe block
MT-000184,S&T,C6-Coastal,Zone-A,865,Axle Counter,4,1,4,15.2,48.9,1,0,0,42,20,22.7,91.7,3,11.6,21,54,8,100.0,2,0,1,0,16.6,70.6,27.8,15.1,14.4,1,99.85,CRITICAL,Next available safe block
MT-000185,Engineering,C3-West,Zone-E,693,Sleeper Zone,5,2,2,0.5,52.6,0,0,0,41,16,17.7,85.1,3,15.5,27,19,4,62.0,2,0,1,0,12.2,51.1,39.0,13.4,33.3,0,96.28,CRITICAL,Next available safe block
MT-000186,TRD,C1-North,Zone-D,628,Traction Transformer,2,12,0,16.2,60.6,1,1,0,49,15,21.1,100.0,5,25.0,77,141,7,84.7,2,0,1,3,20.0,85.2,52.4,67.3,54.0,1,100.0,CRITICAL,Next available safe block
MT-000187,S&T,C3-West,Zone-D,399,Interlocking Module,3,5,1,5.4,58.3,0,1,1,48,12,15.6,98.0,7,27.2,168,171,10,100.0,0,0,1,1,21.8,86.9,41.0,36.1,17.8,1,100.0,CRITICAL,Next available safe block
MT-000188,TRD,C6-Coastal,Zone-E,791,OHE Insulator,3,8,0,3.6,54.2,0,0,1,48,14,8.5,90.1,3,27.0,45,15,7,57.6,2,1,1,0,24.7,78.2,31.8,62.0,44.6,2,97.26,CRITICAL,Next available safe block
MT-000189,TRD,C3-West,Zone-B,827,Switchgear,2,0,1,7.7,77.9,1,0,0,50,17,20.2,100.0,4,28.3,109,146,12,87.1,1,0,0,0,19.6,88.3,34.8,25.1,32.8,0,95.1,CRITICAL,Next available safe block
MT-000190,Engineering,C4-South,Zone-A,633,Rail Joint,4,14,0,7.4,39.1,1,0,0,52,19,23.3,100.0,10,25.2,29,46,5,74.3,0,0,1,1,26.8,22.0,16.2,36.2,18.4,0,100.0,CRITICAL,Next available safe block
MT-000191,Engineering,C2-East,Zone-C,335,Track Circuit,4,20,1,11.4,32.3,0,0,1,46,16,21.7,83.9,5,27.5,133,141,7,77.9,3,0,1,3,17.4,53.0,37.5,22.4,26.6,2,100.0,CRITICAL,Next available safe block
MT-000192,S&T,C6-Coastal,Zone-D,996,Axle Counter,3,14,0,17.2,48.1,1,0,0,52,14,13.3,90.8,2,5.6,150,202,9,73.7,0,0,1,1,14.2,45.9,40.1,37.4,27.0,1,100.0,CRITICAL,Next available safe block
MT-000193,S&T,C4-South,Zone-D,310,Signal,1,15,7,20.5,34.8,1,0,0,40,14,13.0,92.0,4,30.6,27,43,11,88.2,1,0,1,0,13.0,66.9,28.7,36.2,36.8,2,100.0,CRITICAL,Next available safe block
MT-000194,TRD,C2-East,Zone-D,385,Switchgear,1,16,1,25.6,69.4,1,0,0,44,11,11.4,84.0,3,23.1,97,126,7,74.2,0,1,1,2,16.3,82.8,30.9,41.6,45.7,3,100.0,CRITICAL,Next available safe block
MT-000195,Engineering,C4-South,Zone-B,522,Track Circuit,3,6,0,10.7,62.9,1,0,1,44,15,13.8,79.6,5,25.1,62,86,11,68.2,2,1,1,1,26.1,50.9,41.3,27.2,17.4,0,100.0,CRITICAL,Next available safe block
MT-000196,Engineering,C5-Central,Zone-E,818,Track Circuit,1,0,0,10.3,97.8,1,0,0,37,13,14.3,78.0,1,7.4,138,130,2,100.0,0,0,1,3,8.3,78.5,26.5,42.2,13.4,1,49.18,MEDIUM,Within 7 days
MT-000197,TRD,C1-North,Zone-B,593,Isolator,4,13,1,13.1,23.2,1,1,0,36,17,21.6,84.1,1,19.2,112,161,2,85.0,0,1,1,1,15.5,76.1,44.9,77.8,61.1,2,100.0,CRITICAL,Next available safe block
MT-000198,S&T,C1-North,Zone-D,518,Point Machine,2,18,2,8.6,35.1,1,0,1,45,16,14.4,79.9,2,23.5,139,174,4,86.1,0,0,1,0,13.2,51.0,33.2,29.4,17.8,2,98.94,CRITICAL,Next available safe block
MT-000199,S&T,C1-North,Zone-A,936,Point Machine,3,0,2,0.5,48.2,0,0,1,40,19,18.0,92.9,7,24.9,106,138,12,64.8,0,0,1,1,22.4,33.8,41.1,19.6,8.1,0,100.0,CRITICAL,Next available safe block
MT-000200,TRD,C5-Central,Zone-D,866,Switchgear,2,14,0,13.8,51.8,0,0,1,51,13,11.0,100.0,1,19.7,140,157,3,90.8,2,0,1,3,7.6,84.0,17.3,48.1,46.6,3,100.0,CRITICAL,Next available safe block
MT-000201,TRD,C6-Coastal,Zone-A,444,Switchgear,4,11,3,3.6,41.1,1,1,0,51,12,10.3,97.1,1,11.9,89,85,12,74.8,0,1,1,4,8.3,85.8,34.4,70.3,55.1,1,100.0,CRITICAL,Next available safe block
MT-000202,Engineering,C6-Coastal,Zone-A,622,Rail Joint,4,7,2,11.9,46.9,1,0,0,41,10,15.1,62.4,3,19.1,109,125,7,69.2,0,1,1,0,18.7,66.7,26.4,36.3,28.0,0,100.0,CRITICAL,Next available safe block
MT-000203,Engineering,C5-Central,Zone-D,918,Sleeper Zone,4,6,3,8.7,45.5,0,0,1,33,16,18.4,73.5,4,26.7,61,57,7,66.0,0,0,1,0,9.3,60.6,39.0,38.0,41.9,0,99.52,CRITICAL,Next available safe block
MT-000204,S&T,C1-North,Zone-D,418,Track Circuit,3,10,1,4.0,63.3,1,0,0,47,11,16.5,70.1,2,1.6,143,143,2,100.0,2,1,1,2,4.2,79.1,31.1,42.0,22.5,0,98.6,CRITICAL,Next available safe block
MT-000205,TRD,C1-North,Zone-A,441,OHE Contact Wire,1,2,1,7.3,86.9,1,1,0,40,17,17.7,80.8,0,27.6,49,41,5,51.6,3,0,1,2,17.9,73.6,44.9,10.8,27.5,2,86.36,CRITICAL,Next available safe block
MT-000206,Engineering,C2-East,Zone-B,478,Track Circuit,3,35,0,4.8,10.1,1,0,0,40,11,16.2,64.1,3,1.0,76,69,8,70.2,0,0,1,3,9.2,70.3,28.6,7.5,27.9,1,100.0,CRITICAL,Next available safe block
MT-000207,Engineering,C2-East,Zone-B,645,Rail Joint,3,0,1,12.8,60.1,0,0,1,45,14,14.4,82.8,4,20.4,149,139,2,58.7,0,0,1,2,27.9,51.1,40.1,38.4,48.0,1,97.54,CRITICAL,Next available safe block
MT-000208,TRD,C3-West,Zone-B,732,OHE Contact Wire,5,0,1,8.9,59.2,0,0,1,47,13,11.9,89.2,2,17.8,177,180,12,88.6,0,1,1,0,8.3,86.9,39.1,51.9,39.5,1,100.0,CRITICAL,Next available safe block
MT-000209,Engineering,C4-South,Zone-C,847,Rail Joint,3,11,3,13.2,60.9,1,0,0,53,14,15.3,100.0,6,22.3,43,68,4,67.2,0,0,0,1,22.3,42.4,38.6,58.1,24.2,0,100.0,CRITICAL,Next available safe block
MT-000210,Engineering,C2-East,Zone-A,794,Rail Joint,3,9,4,3.0,31.1,0,0,0,45,12,13.6,85.5,4,25.2,31,60,8,65.8,1,0,1,1,16.3,57.5,27.3,57.5,32.2,2,100.0,CRITICAL,Next available safe block
MT-000211,TRD,C2-East,Zone-C,689,Switchgear,4,13,1,14.7,39.4,0,0,0,49,19,15.2,100.0,1,3.2,68,75,3,95.3,0,0,0,2,5.5,66.2,47.6,64.1,53.5,0,100.0,CRITICAL,Next available safe block
MT-000212,TRD,C2-East,Zone-C,734,Traction Transformer,3,0,4,23.2,57.6,1,1,0,50,20,19.4,100.0,3,20.6,159,175,5,86.4,0,1,1,1,13.8,40.1,72.5,41.9,30.9,1,100.0,CRITICAL,Next available safe block
MT-000213,TRD,C2-East,Zone-A,887,Section Insulator,3,0,0,13.9,63.5,0,0,0,41,17,15.3,90.7,2,10.8,152,161,3,76.0,2,1,1,0,27.3,79.1,43.8,40.6,42.4,2,100.0,CRITICAL,Next available safe block
MT-000214,Engineering,C5-Central,Zone-C,307,Rail Joint,2,4,2,19.4,63.4,1,0,1,40,15,15.4,67.6,2,8.5,74,90,6,100.0,0,0,1,1,8.0,70.6,40.4,43.3,18.8,1,97.92,CRITICAL,Next available safe block
